RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,51.3,64.77,0.0,57.14
OTHER,45.45,50.0,0.0,46.67
NATIVE-AM,100.0,0.0,0.0,50.0
HISP-LT,41.18,11.11,0.0,30.77
ASIA-PI,0.0,66.67,0.0,50.0
WHITE,68.39,71.35,0.0,69.89
BLACK,57.58,57.58,0.0,57.58
TOTAL,65.79,69.85,0.0,67.81
