PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,71.28,0,77.27,71.43,0,28.57,0,0,0,0,0,66.67,0,0,100,0,100,71.91,71.58,0,0,100.00
03,61.04,0,46.94,47.27,0,57.14,0,0,100,66.67,0,100,63.64,0,0,100,0,62.71,61.35,0,100,50.00
04,66.53,0,54.17,46.67,0,50,100,0,0,100,0,70.59,50,100,0,100,100,66.8,67.91,0,100,50.00
05,64.25,0,58.46,58.82,0,50,55.56,0,100,0,0,54.55,53.33,0,33.33,50,100,65.9,63.58,0,100,66.67
06,71.36,0,88.89,33.33,0,0,0,0,0,0,0,50,50,0,0,100,0,74.74,69.59,0,0,50.00
07,74.2,0,53.33,64.52,0,100,50,0,0,0,0,50,33.33,0,100,0,100,73.33,77.03,0,0,0
08,69.52,0,56,69.57,0,100,100,0,50,0,0,50,0,0,100,0,0,68.83,71.06,0,75,0
09,66.84,0,62.5,36.11,0,100,0,0,0,0,0,50,31.25,0,100,50,0,68.79,68.09,0,0,0
10,63.42,0,38.1,43.59,0,33.33,100,0,100,0,0,52.38,29.63,0,0,0,0,65.5,66.03,0,50,50.00
11,68.33,0,64.71,44.83,0,0,50,0,0,0,0,71.43,66.67,0,0,100,0,71.65,66.67,0,0,50.00
12,71.48,0,62.5,53.57,0,100,60,0,0,0,0,50,50,0,0,0,0,72.19,72.27,0,100,100.00
TOTAL,68.14,0.0,57.86,53.05,0.0,58.82,52.63,,66.67,75.0,,61.54,44.64,100.0,70.0,58.82,83.33,69.48,68.75,,70.59,57.14
