,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,22.63,37.41,0.0
1,OTHER,52.08,47.27,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,48.75,62.03,0.0
4,ASIA-PI,39.71,35.21,100.0
5,WHITE,61.15,63.91,50.0
6,BLACK,38.33,51.15,66.67
