,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.96,46.24,0.0
1,OTHER,57.14,64.71,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,52.31,71.95,0.0
4,ASIA-PI,54.9,47.46,0.0
5,WHITE,67.78,69.18,0.0
6,BLACK,54.77,62.57,0.0
