PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,1625.0,3.0,50.0,53.0,0.0,4.0,7.0,0.0,0.0,2.0,0.0,7.0,5.0,0.0,9.0,1.0,0.0,753.0,704.0,0.0,17.0,10.0
03,1243.0,0.0,38.0,48.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,559.0,538.0,0.0,24.0,20.0
04,643.0,0.0,13.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,284.0,267.0,0.0,21.0,23.0
05,1792.0,0.0,87.0,100.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,14.0,14.0,0.0,746.0,698.0,0.0,47.0,50.0
06,1798.0,3.0,78.0,78.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,4.0,2.0,1.0,807.0,767.0,0.0,21.0,16.0
07,1115.0,0.0,37.0,41.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,13.0,11.0,0.0,16.0,16.0,1.0,485.0,456.0,0.0,15.0,14.0
08,2656.0,2.0,117.0,127.0,0.0,7.0,9.0,0.0,1.0,0.0,0.0,7.0,16.0,0.0,15.0,7.0,0.0,1171.0,1100.0,0.0,39.0,38.0
09,2343.0,4.0,115.0,115.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,29.0,32.0,0.0,23.0,22.0,0.0,1003.0,870.0,0.0,80.0,37.0
10,3869.0,3.0,195.0,179.0,0.0,14.0,18.0,0.0,2.0,1.0,1.0,28.0,24.0,0.0,53.0,52.0,1.0,1723.0,1469.0,0.0,62.0,44.0
11,2679.0,3.0,105.0,112.0,0.0,9.0,12.0,0.0,0.0,1.0,2.0,24.0,22.0,0.0,36.0,35.0,3.0,1109.0,1051.0,0.0,94.0,61.0
12,4071.0,6.0,159.0,167.0,0.0,9.0,17.0,0.0,2.0,0.0,0.0,23.0,24.0,0.0,54.0,52.0,2.0,1781.0,1624.0,0.0,88.0,63.0
13,1800.0,2.0,64.0,50.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,5.0,1.0,832.0,660.0,1.0,72.0,55.0
TOTAL,25634.0,26.0,1058.0,1099.0,0.0,74.0,99.0,0.0,6.0,5.0,4.0,173.0,165.0,0.0,239.0,208.0,9.0,11253.0,10204.0,1.0,580.0,431.0
