,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.76,57.53,0.0
1,OTHER,25.0,59.26,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,20.0,14.29,0.0
4,ASIA-PI,62.5,0.0,0.0
5,WHITE,52.78,35.29,0.0
6,BLACK,52.92,68.74,50.0
