,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,68.25,77.39,0.0
1,OTHER,46.15,57.89,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,34.78,58.33,0.0
4,ASIA-PI,57.89,65.0,0.0
5,WHITE,71.23,72.64,0.0
6,BLACK,43.48,62.79,0.0
