RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,39.39,47.31,0.0,43.23
OTHER,33.33,33.33,0.0,33.33
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,25.0,50.0,0.0,40.0
ASIA-PI,50.0,0.0,0.0,25.0
WHITE,58.94,60.1,100.0,59.56
BLACK,33.33,62.5,0.0,50.0
TOTAL,56.12,58.5,100.0,57.36
