PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,714.0,0.0,11.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,349.0,304.0,0.0,18.0,11.0
03,1676.0,0.0,35.0,34.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,4.0,0.0,773.0,683.0,1.0,64.0,57.0
04,429.0,0.0,12.0,13.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175.0,145.0,0.0,45.0,32.0
05,477.0,0.0,11.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,204.0,190.0,0.0,27.0,24.0
06,279.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,87.0,97.0,0.0,50.0,30.0
07,613.0,3.0,12.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,279.0,247.0,0.0,31.0,22.0
08,1169.0,3.0,38.0,20.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,3.0,4.0,1.0,501.0,459.0,0.0,76.0,51.0
09,2608.0,5.0,55.0,45.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,7.0,5.0,0.0,685.0,539.0,0.0,843.0,411.0
10,979.0,0.0,25.0,40.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,1.0,438.0,405.0,0.0,25.0,26.0
11,459.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,133.0,0.0,100.0,72.0
12,874.0,1.0,19.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,392.0,369.0,0.0,44.0,24.0
13,632.0,0.0,36.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,229.0,226.0,0.0,62.0,38.0
14,278.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,115.0,0.0,25.0,15.0
TOTAL,11187.0,12.0,269.0,260.0,0.0,21.0,28.0,0.0,1.0,2.0,0.0,28.0,19.0,0.0,27.0,17.0,3.0,4364.0,3912.0,1.0,1410.0,813.0
