,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,38.5,40.46,0.0
1,OTHER,45.95,59.46,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,49.76,64.95,0.0
4,ASIA-PI,60.77,58.08,0.0
5,WHITE,58.68,58.96,0.0
6,BLACK,41.86,50.0,0.0
