,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,55.17,76.92,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,133.33,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,72.66,78.87,0.0
6,BLACK,52.17,71.43,0.0
