,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,24.82,33.43,0.0
1,OTHER,30.2,33.33,0.0
2,NATIVE-AM,40.0,36.84,0.0
3,HISP-LT,31.56,34.34,0.0
4,ASIA-PI,32.38,40.36,100.0
5,WHITE,52.63,48.22,133.33
6,BLACK,44.32,51.07,33.33
