,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,28.85,70.0,0.0
1,OTHER,50.0,80.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,36.36,47.06,0.0
4,ASIA-PI,50.0,71.43,0.0
5,WHITE,72.07,72.15,100.0
6,BLACK,43.33,56.77,0.0
