PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
04,56.38,100,47.37,33.73,0,45.45,27.27,0,0,20,0,42.11,36.36,0,62.5,60,0,65.77,69.64,50,60.33,43.85
05,78.24,0,67.35,71.15,0,42.86,57.14,0,0,0,0,70,37.5,0,64.71,73.33,100,83.87,80.88,0,72.88,57.30
06,80.59,0,71.43,63.16,0,100,100,0,0,0,0,66.67,57.14,0,100,0,0,85.68,80.77,0,71.25,65.57
07,70.43,0,53.33,31.25,0,50,0,0,0,0,0,50,100,0,0,0,0,76.32,74.89,0,74.57,57.14
08,76.44,0,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,82.31,78.1,0,80.49,46.43
09,75.47,0,53.33,42.86,0,0,100,0,0,0,0,0,0,0,0,0,0,81.17,80.49,0,78.03,63.13
10,78.83,0,44.44,53.85,0,0,0,0,0,0,0,33.33,0,0,0,0,0,82.04,80.16,0,87.5,52.00
11,72.22,0,63.16,45.45,0,100,100,0,0,0,0,66.67,50,0,100,0,0,75.58,76.42,0,69.08,50.38
12,81.44,0,86.67,58.82,0,100,0,0,100,0,0,0,0,0,0,100,150,84.07,84.43,0,78.95,58.97
13,76.24,0,72.73,50,0,100,0,0,0,0,0,0,0,0,100,0,0,79.73,76.84,0,63.41,65.00
14,73.45,0,50,57.14,0,0,100,0,0,0,0,0,0,0,0,0,0,83.33,84.72,0,68.04,58.82
15,74.44,0,60,45.45,0,100,0,0,0,0,0,100,100,0,0,0,0,73.96,77.25,0,61.54,44.44
16,70.1,100,63.16,32.14,0,66.67,0,0,0,0,0,63.64,35.71,0,50,0,0,73.71,72.66,0,70.93,56.14
19,77.45,0,60,61.54,0,0,33.33,0,0,0,0,66.67,0,0,50,0,0,77.25,78.72,0,93.02,70.97
21,63.72,0,68.09,41.18,0,0,0,0,100,100,0,85.71,54.55,0,66.67,0,0,66.37,69.22,0,64.82,52.42
22,69.07,0,56.67,34.21,0,50,50,0,100,0,0,83.33,40,0,85.71,71.43,0,74.41,75.4,0,65.8,55.51
TOTAL,69.64,66.67,60.3,46.0,,50.0,43.75,,30.0,40.0,,59.15,41.43,,71.11,68.57,133.33,76.87,76.7,50.0,65.63,50.92
