,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,34.48,52.87,0.0
1,OTHER,54.17,70.37,0.0
2,NATIVE-AM,100.0,100.0,0.0
3,HISP-LT,42.86,52.94,0.0
4,ASIA-PI,0.0,25.0,0.0
5,WHITE,61.54,66.67,0.0
6,BLACK,53.84,67.62,0.0
