RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,37.84,52.04,0.0,44.5
OTHER,33.33,0.0,0.0,14.29
NATIVE-AM,0.0,100.0,100.0,66.67
HISP-LT,57.14,18.18,0.0,33.33
ASIA-PI,40.0,50.0,0.0,44.44
WHITE,65.47,65.22,0.0,65.31
BLACK,45.65,46.91,0.0,46.09
TOTAL,62.11,62.97,33.33,62.55
