,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.92,50.3,0.0
1,OTHER,41.23,48.49,0.0
2,NATIVE-AM,42.86,42.11,0.0
3,HISP-LT,42.95,53.15,25.0
4,ASIA-PI,50.61,52.37,66.67
5,WHITE,69.09,70.11,40.0
6,BLACK,49.28,64.54,10.0
