,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.79,44.12,0.0
1,OTHER,27.27,58.33,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,30.0,50.0,0.0
4,ASIA-PI,75.0,0.0,0.0
5,WHITE,47.83,51.22,0.0
6,BLACK,45.22,55.72,50.0
