,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.27,53.78,0.0
1,OTHER,34.78,53.85,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,46.15,60.0,0.0
4,ASIA-PI,33.33,42.86,0.0
5,WHITE,55.0,60.87,0.0
6,BLACK,53.81,72.26,0.0
