,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,30.77,50.0,0.0
1,OTHER,52.94,53.85,0.0
2,NATIVE-AM,50.0,0.0,0.0
3,HISP-LT,20.0,12.5,0.0
4,ASIA-PI,0.0,50.0,0.0
5,WHITE,50.88,59.68,0.0
6,BLACK,38.59,58.02,0.0
