,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.27,48.87,0.0
1,OTHER,42.31,57.14,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,45.45,65.81,0.0
4,ASIA-PI,54.17,39.39,0.0
5,WHITE,63.83,66.96,0.0
6,BLACK,50.26,61.45,0.0
