RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,42.11,57.14,0.00,48.48
OTHER,100.0,0.00,0.00,100.0
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,66.67,0.00,66.67
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,75.00,80.00,0.00,77.47
BLACK,49.15,58.62,0.00,54.79
TOTAL,67.89,73.04,0.00,70.55
