,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.85,48.84,0.0
1,OTHER,85.71,36.36,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,40.0,33.33,0.0
4,ASIA-PI,75.0,100.0,0.0
5,WHITE,61.9,63.68,0.0
6,BLACK,52.21,56.35,100.0
