,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.16,49.32,0.0
1,OTHER,56.0,64.0,0.0
2,NATIVE-AM,0.0,37.5,0.0
3,HISP-LT,60.92,60.66,100.0
4,ASIA-PI,46.94,50.81,0.0
5,WHITE,64.51,62.9,66.67
6,BLACK,60.18,71.66,66.67
