RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,56.89,59.36,0.0,58.13
OTHER,41.67,47.37,0.0,44.19
NATIVE-AM,0.0,66.67,0.0,57.14
HISP-LT,52.54,53.33,0.0,52.94
ASIA-PI,46.88,64.29,0.0,55.0
WHITE,68.08,69.0,0.0,68.55
BLACK,45.19,55.65,0.0,50.68
TOTAL,67.01,68.29,0.0,67.67
