RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,40.60,57.00,0.00,48.44
OTHER,44.23,44.00,0.00,44.12
NATIVE-AM,57.14,71.43,0.00,61.90
HISP-LT,45.75,53.02,0.00,50.00
ASIA-PI,32.43,47.73,0.00,40.74
WHITE,66.66,69.60,100.0,68.19
BLACK,45.56,60.44,0.00,53.82
TOTAL,55.79,64.25,75.00,60.30
