,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.13,38.42,0.0
1,OTHER,46.55,35.59,0.0
2,NATIVE-AM,100.0,33.33,0.0
3,HISP-LT,40.0,35.29,0.0
4,ASIA-PI,50.83,48.12,0.0
5,WHITE,67.69,71.55,0.0
6,BLACK,44.65,52.03,0.0
