PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,2230.0,0.0,66.0,105.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,9.0,5.0,0.0,992.0,881.0,0.0,84.0,67.0
03,1802.0,1.0,68.0,61.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,5.0,4.0,1.0,794.0,726.0,0.0,54.0,54.0
04,840.0,0.0,32.0,36.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,0.0,1.0,378.0,329.0,0.0,26.0,24.0
05,3352.0,4.0,146.0,121.0,0.0,11.0,5.0,0.0,0.0,1.0,1.0,22.0,22.0,0.0,5.0,3.0,0.0,806.0,629.0,1.0,976.0,599.0
06,4341.0,2.0,170.0,173.0,1.0,17.0,19.0,0.0,2.0,1.0,1.0,48.0,35.0,0.0,18.0,13.0,2.0,1842.0,1750.0,1.0,130.0,116.0
07,4023.0,1.0,177.0,206.0,0.0,17.0,18.0,0.0,0.0,1.0,0.0,72.0,53.0,0.0,33.0,21.0,1.0,1540.0,1492.0,2.0,204.0,185.0
08,4897.0,2.0,210.0,209.0,0.0,11.0,12.0,0.0,1.0,3.0,0.0,39.0,20.0,0.0,21.0,11.0,2.0,2086.0,1947.0,1.0,170.0,152.0
09,2453.0,3.0,114.0,105.0,0.0,10.0,4.0,0.0,1.0,1.0,0.0,17.0,10.0,0.0,9.0,4.0,1.0,873.0,817.0,0.0,283.0,201.0
10,2053.0,0.0,98.0,85.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,5.0,5.0,1.0,863.0,779.0,0.0,107.0,79.0
11,3043.0,1.0,132.0,116.0,0.0,13.0,11.0,0.0,0.0,1.0,0.0,24.0,26.0,0.0,3.0,4.0,1.0,1265.0,1193.0,0.0,140.0,113.0
12,2880.0,3.0,105.0,110.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,25.0,22.0,0.0,7.0,0.0,2.0,1165.0,1077.0,2.0,202.0,139.0
13,2181.0,1.0,77.0,92.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,19.0,14.0,0.0,4.0,1.0,1.0,919.0,870.0,0.0,91.0,79.0
14,3694.0,7.0,164.0,165.0,0.0,10.0,8.0,0.0,1.0,0.0,0.0,24.0,18.0,0.0,8.0,6.0,2.0,1510.0,1386.0,0.0,219.0,166.0
15,2415.0,0.0,111.0,117.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,23.0,15.0,0.0,4.0,2.0,1.0,701.0,617.0,0.0,451.0,356.0
16,1122.0,2.0,66.0,61.0,0.0,12.0,7.0,0.0,0.0,0.0,1.0,41.0,20.0,0.0,9.0,7.0,2.0,348.0,281.0,0.0,155.0,110.0
17,3035.0,1.0,166.0,150.0,0.0,17.0,13.0,0.0,1.0,0.0,0.0,40.0,32.0,0.0,9.0,2.0,0.0,459.0,364.0,5.0,1155.0,621.0
18,11219.0,3.0,609.0,532.0,1.0,54.0,53.0,0.0,0.0,4.0,3.0,180.0,141.0,1.0,113.0,86.0,11.0,4363.0,3861.0,0.0,686.0,518.0
19,2662.0,1.0,110.0,106.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,31.0,23.0,0.0,14.0,10.0,1.0,995.0,827.0,1.0,307.0,220.0
20,1995.0,0.0,78.0,82.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,13.0,23.0,0.0,3.0,0.0,2.0,836.0,710.0,0.0,147.0,94.0
21,4644.0,0.0,228.0,216.0,0.0,26.0,20.0,0.0,0.0,2.0,0.0,67.0,64.0,1.0,22.0,15.0,4.0,1821.0,1691.0,1.0,257.0,209.0
22,3886.0,4.0,193.0,177.0,0.0,14.0,13.0,0.0,0.0,1.0,0.0,39.0,34.0,0.0,25.0,18.0,3.0,1448.0,1357.0,2.0,306.0,252.0
23,3579.0,2.0,151.0,167.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,21.0,14.0,5.0,1569.0,1421.0,1.0,75.0,61.0
24,822.0,0.0,35.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,170.0,122.0,0.0,254.0,197.0
25,2223.0,0.0,73.0,75.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,6.0,0.0,2.0,868.0,766.0,0.0,204.0,174.0
26,5042.0,1.0,226.0,223.0,0.0,19.0,16.0,0.0,1.0,0.0,0.0,48.0,43.0,0.0,28.0,17.0,4.0,2090.0,1979.0,0.0,175.0,172.0
27,1586.0,0.0,65.0,59.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,27.0,21.0,0.0,6.0,3.0,2.0,650.0,626.0,0.0,67.0,47.0
28,8111.0,6.0,506.0,441.0,0.0,45.0,49.0,0.0,4.0,0.0,0.0,196.0,140.0,0.0,80.0,94.0,3.0,2382.0,1899.0,4.0,1383.0,879.0
99999,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
TOTAL,90138.0,45.0,4177.0,4025.0,3.0,359.0,333.0,0.0,14.0,17.0,7.0,1092.0,846.0,2.0,470.0,345.0,55.0,33733.0,30398.0,21.0,8311.0,5885.0
