RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,54.29,59.88,0.0,56.72
OTHER,50.0,69.23,0.0,64.71
NATIVE-AM,33.33,50.0,0.0,40.0
HISP-LT,50.0,22.22,0.0,33.33
ASIA-PI,75.0,40.0,0.0,61.54
WHITE,69.19,68.93,66.67,69.05
BLACK,49.12,68.52,0.0,58.56
TOTAL,66.76,67.89,66.67,67.35
