PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
A,71.5,0,60,33.33,0,0,0,0,0,0,0,100,0,0,0,0,0,80.22,84.34,0,71.56,54.95
B,59.11,0,61.9,46.67,0,50,50,0,0,0,0,28.57,71.43,0,16.67,33.33,0,70.17,72.83,100,61.25,39.86
CO,68.62,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,71.28,75.32,0,62.16,53.85
CS,67.7,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,69.67,69.3,0,62.96,60.00
CUBA,68.79,0,40,50,0,0,0,0,0,0,0,100,0,0,0,0,0,78.38,73.61,0,63.11,38.89
D,62.18,0,50,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,75.65,73.15,0,65.57,43.18
F,70.75,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.53,77,0,63.64,47.62
H,56,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,60,59.09,0,57.89,41.86
JAKIN,65.33,0,37.5,0,0,0,0,0,0,0,0,0,100,0,100,0,0,71.43,59.68,0,66.23,69.49
L,64.64,0,50,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,73.14,70,0,59.4,54.00
TOTAL,62.82,,52.46,38.46,0.0,27.27,20.0,,0.0,0.0,,35.71,50.0,,25.0,22.22,,72.06,71.33,33.33,62.16,44.04
