,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,57.58,66.29,0.0
1,OTHER,65.52,74.19,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,79.41,80.85,0.0
4,ASIA-PI,66.67,68.89,0.0
5,WHITE,73.22,76.96,100.0
6,BLACK,68.0,75.0,0.0
