,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.14,58.02,0.0
1,OTHER,54.05,51.06,0.0
2,NATIVE-AM,52.17,78.26,0.0
3,HISP-LT,40.37,53.12,100.0
4,ASIA-PI,51.61,46.0,0.0
5,WHITE,67.71,68.48,100.0
6,BLACK,40.51,53.49,0.0
