,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,39.77,56.39,0.0
1,OTHER,29.41,55.88,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,42.86,50.0,0.0
4,ASIA-PI,37.5,33.33,0.0
5,WHITE,40.0,29.41,0.0
6,BLACK,46.69,59.61,33.33
