,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,64.71,45.45,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,25.0,50.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,68.53,65.43,0.0
6,BLACK,25.93,59.09,0.0
