RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,32.84,42.74,0.0,37.45
OTHER,42.42,50.0,0.0,46.27
NATIVE-AM,100.0,0.0,0.0,100.0
HISP-LT,52.03,63.39,100.0,58.68
ASIA-PI,47.46,38.55,0.0,41.96
WHITE,57.05,64.79,0.0,61.13
BLACK,54.6,62.82,0.0,59.31
TOTAL,51.41,59.6,60.0,55.89
