,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,21.74,31.43,0.0
1,OTHER,14.29,36.36,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,28.57,60.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,43.9,52.54,0.0
6,BLACK,40.95,58.76,0.0
