,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.5,56.1,0.0
1,OTHER,0.0,100.0,0.0
2,NATIVE-AM,100.0,0.0,0.0
3,HISP-LT,25.0,50.0,0.0
4,ASIA-PI,100.0,0.0,0.0
5,WHITE,74.26,69.92,100.0
6,BLACK,66.67,62.5,0.0
