,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,43.69,53.55,0.0
1,OTHER,47.47,53.81,0.0
2,NATIVE-AM,41.91,51.58,100.0
3,HISP-LT,52.98,57.76,20.0
4,ASIA-PI,54.92,57.26,12.5
5,WHITE,69.33,71.22,57.14
6,BLACK,48.61,62.9,14.63
