RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,51.82,59.67,0.00,55.77
OTHER,55.13,58.43,100.0,56.98
NATIVE-AM,47.06,48.78,0.00,48.28
HISP-LT,56.02,60.91,100.0,58.76
ASIA-PI,50.70,58.88,0.00,55.60
WHITE,67.93,70.00,83.33,69.03
BLACK,56.80,68.71,58.33,63.70
TOTAL,64.14,68.43,77.27,66.44
