PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
2,1487.0,0.0,20.0,33.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,4.0,0.0,3.0,2.0,0.0,695.0,653.0,0.0,37.0,28.0
3,2426.0,0.0,46.0,55.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,3.0,0.0,1158.0,1038.0,0.0,57.0,49.0
4,2029.0,0.0,35.0,42.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,14.0,0.0,4.0,4.0,1.0,899.0,693.0,0.0,209.0,116.0
5,1083.0,0.0,18.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,9.0,0.0,503.0,475.0,0.0,29.0,25.0
6,1909.0,1.0,42.0,34.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,9.0,9.0,0.0,873.0,716.0,0.0,116.0,85.0
7,2091.0,1.0,40.0,45.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,5.0,1.0,0.0,952.0,952.0,0.0,43.0,32.0
TOTAL,11025.0,2.0,201.0,222.0,0.0,20.0,10.0,0.0,1.0,2.0,0.0,41.0,37.0,0.0,27.0,28.0,1.0,5080.0,4527.0,0.0,491.0,335.0
