,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,40.0,54.67,0.0
1,OTHER,45.83,44.44,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,68.52,63.16,0.0
4,ASIA-PI,60.0,53.57,0.0
5,WHITE,67.31,70.35,100.0
6,BLACK,66.32,75.56,100.0
