,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,42.28,59.2,0.0
1,OTHER,40.0,50.0,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,100.0,44.44,0.0
4,ASIA-PI,50.0,25.0,0.0
5,WHITE,66.44,68.15,80.0
6,BLACK,51.43,87.5,0.0
