,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,54.78,59.4,0.0
1,OTHER,57.3,60.09,75.0
2,NATIVE-AM,75.41,50.79,0.0
3,HISP-LT,55.03,62.18,100.0
4,ASIA-PI,54.9,57.37,100.0
5,WHITE,69.95,71.96,78.72
6,BLACK,54.09,64.83,66.67
