,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.0,57.14,0.0
1,OTHER,0.0,0.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,100.0,100.0,0.0
4,ASIA-PI,0.0,0.0,0.0
5,WHITE,83.33,58.82,0.0
6,BLACK,71.43,71.43,0.0
