,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,35.29,50.0,0.0
1,OTHER,0.0,25.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,41.67,0.0
4,ASIA-PI,50.0,50.0,0.0
5,WHITE,63.95,65.28,0.0
6,BLACK,47.92,62.64,0.0
