,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,41.41,51.87,0.0
1,OTHER,41.67,42.11,100.0
2,NATIVE-AM,33.33,100.0,0.0
3,HISP-LT,53.62,55.06,50.0
4,ASIA-PI,69.23,72.22,0.0
5,WHITE,69.04,69.49,100.0
6,BLACK,44.64,47.95,0.0
