PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
02,75.94,66.67,58,58.49,0,75,28.57,0,0,50,0,57.14,80,0,55.56,0,0,80.08,76.99,0,35.29,20.00
03,75.62,0,76.32,52.08,0,33.33,33.33,0,0,0,0,50,0,0,100,50,0,77.46,76.21,0,95.83,60.00
04,74.18,0,76.92,55.17,0,100,0,0,0,0,0,133.33,50,0,0,0,0,78.87,72.66,0,71.43,52.17
05,75.78,0,60.92,66,0,42.86,50,0,0,0,0,76.92,62.5,0,71.43,71.43,0,79.62,78.22,0,74.47,44.00
06,76.03,66.67,70.51,60.26,0,100,20,0,0,0,0,83.33,57.14,0,25,0,100,79.06,76.4,0,71.43,56.25
07,74.53,0,72.97,65.85,0,60,66.67,0,0,0,100,61.54,54.55,0,56.25,50,0,77.94,75.66,0,60,57.14
08,75.15,50,70.09,67.72,0,57.14,77.78,0,100,0,0,85.71,62.5,0,53.33,57.14,0,77.37,75.27,0,74.36,63.16
09,71.49,50,68.7,61.74,0,66.67,0,0,0,0,0,68.97,46.88,0,73.91,59.09,0,73.48,74.02,0,65,56.76
10,74,100,67.69,59.78,0,85.71,72.22,0,0,100,100,67.86,54.17,0,73.58,61.54,0,76.73,74.61,0,75.81,59.09
11,70.96,66.67,52.38,54.46,0,44.44,50,0,0,100,0,58.33,27.27,0,69.44,57.14,100,75.92,73.36,0,63.83,50.82
12,74.21,50,70.44,53.29,0,44.44,52.94,0,100,0,0,69.57,66.67,0,70.37,55.77,100,78.16,74.14,0,70.45,68.25
TOTAL,73.82,61.54,66.16,59.24,,60.81,50.51,,50.0,60.0,50.0,68.79,53.94,,66.95,58.65,77.78,77.09,74.9,100.0,69.14,54.99
