RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,26.61,35.24,0.0,30.57
OTHER,41.94,43.24,100.0,43.48
NATIVE-AM,50.0,75.0,0.0,66.67
HISP-LT,50.0,60.24,0.0,55.35
ASIA-PI,53.85,41.18,0.0,46.67
WHITE,44.16,50.11,0.0,47.22
BLACK,40.08,53.87,0.0,48.5
TOTAL,41.15,51.33,100.0,46.86
