,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,62.39,68.7,0.0
1,OTHER,68.0,76.0,0.0
2,NATIVE-AM,100.0,66.67,0.0
3,HISP-LT,75.0,66.67,0.0
4,ASIA-PI,69.44,84.44,0.0
5,WHITE,73.65,74.92,0.0
6,BLACK,57.89,71.43,0.0
