,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,33.98,47.01,0.0
1,OTHER,40.74,57.14,0.0
2,NATIVE-AM,0.0,33.33,0.0
3,HISP-LT,60.0,50.0,0.0
4,ASIA-PI,50.0,71.43,0.0
5,WHITE,65.62,58.54,0.0
6,BLACK,51.19,67.56,0.0
