,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.4,49.77,0.0
1,OTHER,47.92,53.97,0.0
2,NATIVE-AM,0.0,66.67,0.0
3,HISP-LT,42.42,52.59,66.67
4,ASIA-PI,46.55,54.55,0.0
5,WHITE,57.66,60.62,25.0
6,BLACK,39.53,53.49,0.0
