RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,60.42,66.67,0.0,63.54
OTHER,80.0,76.92,0.0,78.26
NATIVE-AM,50.0,0.0,0.0,50.0
HISP-LT,43.75,57.14,0.0,50.0
ASIA-PI,47.62,68.75,0.0,60.38
WHITE,70.75,67.71,0.0,69.1
BLACK,52.86,66.67,0.0,60.74
TOTAL,65.08,67.45,0.0,66.37
