,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,48.7,55.56,0.0
1,OTHER,38.46,16.67,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,39.13,54.1,0.0
4,ASIA-PI,37.04,16.67,0.0
5,WHITE,68.35,69.63,100.0
6,BLACK,53.12,45.16,0.0
