PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
0002,62.57,100,52.04,37.84,0,0,33.33,100,100,0,0,18.18,57.14,0,50,40,0,65.22,65.47,0,46.91,45.65
3A,66.36,0,48.84,38.46,0,100,66.67,0,0,0,0,50,50,100,50,66.67,100,67.79,69.29,0,46.15,38.46
3B,70.29,0,56.1,47.5,0,100,0,0,0,100,0,50,25,0,0,100,100,69.92,74.26,0,62.5,66.67
4A,66.18,0,51.61,50,0,100,100,0,0,0,0,50,50,0,50,0,0,68.91,72.86,0,55.79,39.68
4B,73.51,0,50,53.85,0,0,0,0,0,0,0,57.14,33.33,0,50,0,0,77.49,75.61,0,44.44,62.50
4C,67.77,100,48.15,42.42,0,0,0,0,0,100,0,60,66.67,0,50,0,0,69.31,70.52,0,70,50.00
4D,75.19,0,37.5,66.67,0,0,66.67,0,100,0,0,33.33,50,0,0,0,0,78.23,76.92,0,100,0
88888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,66.35,100.0,51.18,42.76,,54.55,54.55,100.0,100.0,75.0,,42.11,48.0,100.0,50.0,50.0,50.0,68.25,69.91,0.0,52.89,45.16
