,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.82,58.46,0.0
1,OTHER,55.56,50.0,0.0
2,NATIVE-AM,0.0,100.0,0.0
3,HISP-LT,53.33,54.55,0.0
4,ASIA-PI,50.0,33.33,0.0
5,WHITE,63.58,65.9,100.0
6,BLACK,66.67,100.0,0.0
