RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,44.71,57.65,0.0,51.18
OTHER,25.0,50.0,0.0,40.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,56.25,50.0,0.0,53.85
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,77.44,74.83,0.0,76.03
BLACK,54.44,66.38,0.0,61.39
TOTAL,71.18,72.07,0.0,71.66
