,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,32.58,52.1,0.0
1,OTHER,42.11,45.45,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,52.63,70.0,0.0
4,ASIA-PI,32.79,25.4,0.0
5,WHITE,65.17,61.62,0.0
6,BLACK,45.06,60.5,0.0
