,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,50.44,50.94,0.0
1,OTHER,83.33,78.57,0.0
2,NATIVE-AM,66.67,100.0,0.0
3,HISP-LT,60.71,72.22,0.0
4,ASIA-PI,40.0,51.52,0.0
5,WHITE,71.56,73.5,33.33
6,BLACK,68.71,72.02,0.0
