,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,58.1,67.01,0.0
1,OTHER,45.45,52.94,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,50.0,54.39,0.0
4,ASIA-PI,55.56,41.38,0.0
5,WHITE,71.25,71.77,0.0
6,BLACK,66.31,74.92,0.0
