,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,47.3,55.24,0.0
1,OTHER,75.86,69.44,0.0
2,NATIVE-AM,0.0,50.0,0.0
3,HISP-LT,54.17,62.96,0.0
4,ASIA-PI,55.56,51.28,0.0
5,WHITE,68.64,69.19,0.0
6,BLACK,49.17,67.58,0.0
