,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,37.59,46.72,0.0
1,OTHER,46.67,38.89,0.0
2,NATIVE-AM,50.0,100.0,0.0
3,HISP-LT,46.15,37.5,0.0
4,ASIA-PI,50.0,40.0,0.0
5,WHITE,58.63,52.19,0.0
6,BLACK,46.32,49.79,0.0
