PRECINCT NAME,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
01B,4187.0,7.0,256.0,306.0,0.0,48.0,44.0,0.0,1.0,1.0,0.0,53.0,37.0,0.0,32.0,24.0,2.0,1233.0,1231.0,1.0,501.0,410.0
01C,1608.0,3.0,97.0,86.0,0.0,8.0,11.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,4.0,2.0,0.0,73.0,64.0,1.0,658.0,581.0
01D,552.0,1.0,56.0,35.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,5.0,0.0,46.0,47.0,0.0,195.0,148.0
01E,6079.0,1.0,427.0,411.0,0.0,62.0,51.0,0.0,1.0,2.0,0.0,49.0,43.0,0.0,32.0,27.0,4.0,1172.0,1224.0,3.0,1366.0,1204.0
01F,1461.0,5.0,86.0,98.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,8.0,0.0,29.0,58.0,2.0,543.0,601.0
01H,842.0,1.0,56.0,49.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,28.0,48.0,1.0,372.0,270.0
01I,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
01J,2778.0,6.0,195.0,155.0,0.0,17.0,12.0,0.0,1.0,3.0,0.0,11.0,10.0,0.0,3.0,6.0,0.0,79.0,100.0,2.0,1264.0,914.0
01P,1329.0,3.0,79.0,75.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,13.0,17.0,1.0,627.0,495.0
01R,1683.0,5.0,95.0,70.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,15.0,16.0,3.0,943.0,520.0
01S,1865.0,3.0,114.0,105.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,3.0,4.0,0.0,36.0,31.0,3.0,844.0,694.0
01T,1720.0,2.0,101.0,118.0,0.0,15.0,13.0,0.0,0.0,1.0,0.0,45.0,45.0,0.0,3.0,5.0,0.0,145.0,200.0,0.0,550.0,477.0
