,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,46.68,55.85,0.0
1,OTHER,48.35,53.14,28.57
2,NATIVE-AM,45.69,43.15,0.0
3,HISP-LT,52.34,58.91,46.15
4,ASIA-PI,56.69,59.68,57.38
5,WHITE,64.96,66.86,62.37
6,BLACK,42.67,57.21,34.16
