,-,MALE,FEMALE,UNKNOWN
0,UNKNOWN,53.33,49.12,0.0
1,OTHER,38.46,50.0,0.0
2,NATIVE-AM,0.0,0.0,0.0
3,HISP-LT,42.86,69.23,0.0
4,ASIA-PI,33.33,100.0,0.0
5,WHITE,76.88,67.6,0.0
6,BLACK,38.75,55.56,0.0
